timestamp,open,high,low,close,volume
2025-07-27 05:35:00+00:00,2399.1546600442093,2399.9646787928855,2398.8331251448185,2399.5930785123483,109994
2025-07-27 05:40:00+00:00,2399.5930785123483,2400.9677063977883,2399.3524876020538,2400.088324770692,199700
2025-07-27 05:45:00+00:00,2400.088324770692,2401.154008081913,2399.9369392592685,2400.605384688454,22939
2025-07-27 05:50:00+00:00,2400.605384688454,2404.028595053476,2399.9835053492798,2403.177386904656,74602
2025-07-27 05:55:00+00:00,2403.177386904656,2403.758686780245,2402.433282294992,2402.6890928303105,22099
2025-07-27 06:00:00+00:00,2402.6890928303105,2402.715411754162,2401.031588421237,2402.073791620556,87809
2025-07-27 06:05:00+00:00,2402.073791620556,2402.680834337224,2400.6488595511482,2401.0966193616414,538915
2025-07-27 06:10:00+00:00,2401.0966193616414,2402.6210040676237,2400.2328229303034,2401.836246309111,49706
2025-07-27 06:15:00+00:00,2401.836246309111,2403.6936699449398,2401.0977588651735,2403.1924323340786,328785
2025-07-27 06:20:00+00:00,2403.1924323340786,2403.4759515626324,2402.796818672395,2403.055517400433,2810365
2025-07-27 06:25:00+00:00,2403.055517400433,2404.058820499517,2401.4543093298316,2402.046258070493,696301
2025-07-27 06:30:00+00:00,2402.046258070493,2402.7232769321677,2400.999833455974,2401.056241137604,186002
2025-07-27 06:35:00+00:00,2401.056241137604,2401.840436628242,2400.3737633702617,2401.8374231253806,384014
2025-07-27 06:40:00+00:00,2401.8374231253806,2403.2045670312827,2400.951338132173,2402.7301768424823,41370
2025-07-27 06:45:00+00:00,2402.7301768424823,2403.574389904421,2402.473247205072,2403.3827920317212,33744
2025-07-27 06:50:00+00:00,2403.3827920317212,2404.377125892101,2401.4057211073236,2402.5831877859823,167493
2025-07-27 06:55:00+00:00,2402.5831877859823,2403.727188307894,2402.438250810699,2402.8620974195032,242464
2025-07-27 07:00:00+00:00,2402.8620974195032,2403.508089466006,2402.2604270380293,2403.002291463173,486214
2025-07-27 07:05:00+00:00,2403.002291463173,2403.628624393145,2402.5786385101646,2403.2650604285836,92155
2025-07-27 07:10:00+00:00,2403.2650604285836,2404.96091792025,2402.1287622748905,2404.312425755433,197480
2025-07-27 07:15:00+00:00,2404.312425755433,2404.5824491852927,2404.0074624836616,2404.5812375595647,190824
2025-07-27 07:20:00+00:00,2404.5812375595647,2405.962951570496,2404.2928315609415,2405.3976275241243,142715
2025-07-27 07:25:00+00:00,2405.3976275241243,2405.6266121799476,2405.36155324316,2405.4789061640095,151376
2025-07-27 07:30:00+00:00,2405.4789061640095,2405.8897554143077,2405.3976301524785,2405.8266666069326,69237
2025-07-27 07:35:00+00:00,2405.8266666069326,2407.176310428412,2405.190381551844,2406.586171491268,215282
2025-07-27 07:40:00+00:00,2406.586171491268,2407.1795139729893,2404.824652953624,2404.8334245522656,197807
2025-07-27 07:45:00+00:00,2404.8334245522656,2404.847008862245,2404.0117860200166,2404.449077256294,104818
2025-07-27 07:50:00+00:00,2404.449077256294,2404.457742635248,2403.8739559294468,2403.8836502019662,316720
2025-07-27 07:55:00+00:00,2403.8836502019662,2404.0312518729074,2402.6666127819863,2403.115878829591,454899
2025-07-27 08:00:00+00:00,2403.115878829591,2403.2799513098557,2402.2602025835135,2402.7853022125814,320416
2025-07-27 08:05:00+00:00,2402.7853022125814,2404.642034943683,2402.118125194649,2404.5819851179554,57386
2025-07-27 08:10:00+00:00,2404.5819851179554,2404.603187285542,2403.29947034188,2403.5412294623925,179808
2025-07-27 08:15:00+00:00,2403.5412294623925,2405.3867223518428,2403.3178602268135,2404.7051596651922,65419
2025-07-27 08:20:00+00:00,2404.7051596651922,2405.4157125929073,2401.9731971132373,2402.6826078959084,179253
2025-07-27 08:25:00+00:00,2402.6826078959084,2403.112828919917,2401.30621156211,2402.2803303574337,65674
2025-07-27 08:30:00+00:00,2402.2803303574337,2402.5595771993653,2402.1191455328744,2402.4758275552717,583712
2025-07-27 08:35:00+00:00,2402.4758275552717,2403.33475612632,2402.0057149609192,2403.1801232590287,356229
2025-07-27 08:40:00+00:00,2403.1801232590287,2404.2372271743698,2402.790763296275,2404.034878020943,515549
2025-07-27 08:45:00+00:00,2404.034878020943,2406.2438227781713,2403.587036735048,2404.98868439525,465898
2025-07-27 08:50:00+00:00,2404.98868439525,2405.3854140432877,2404.1294606285687,2404.5693810253506,124169
2025-07-27 08:55:00+00:00,2404.5693810253506,2404.89626507973,2403.9396079021694,2404.013566791301,106339
2025-07-27 09:00:00+00:00,2404.013566791301,2405.7937313030047,2402.566726066979,2405.0450808582905,928869
2025-07-27 09:05:00+00:00,2405.0450808582905,2405.2331240487333,2404.5204804813507,2404.8150440974705,137982
2025-07-27 09:10:00+00:00,2404.8150440974705,2404.85175916535,2403.179244135636,2403.281638354686,41999
2025-07-27 09:15:00+00:00,2403.281638354686,2404.6296902289337,2401.6674484771966,2401.9202199344372,445729
2025-07-27 09:20:00+00:00,2401.9202199344372,2402.0959392679456,2399.7067547982447,2400.8162481977092,187920
2025-07-27 09:25:00+00:00,2400.8162481977092,2402.025282521293,2400.261655775404,2401.413118175861,733765
2025-07-27 09:30:00+00:00,2401.413118175861,2401.5988569430133,2400.4664230643493,2401.5841357805994,207517
2025-07-27 09:35:00+00:00,2401.5841357805994,2402.6452327084203,2400.6187797722914,2402.4134082586465,159531
2025-07-27 09:40:00+00:00,2402.4134082586465,2402.4463671549106,2401.180662101351,2401.9002443301233,748720
2025-07-27 09:45:00+00:00,2401.9002443301233,2402.4148360401277,2401.7500456110315,2402.09065013811,34945
2025-07-27 09:50:00+00:00,2402.09065013811,2403.210025407475,2402.0181396744038,2402.842130079723,90638
2025-07-27 09:55:00+00:00,2402.842130079723,2403.2674332384595,2401.799910292414,2402.4705033716064,67012
2025-07-27 10:00:00+00:00,2402.4705033716064,2403.326357093221,2402.365040217105,2403.019260551345,18122
2025-07-27 10:05:00+00:00,2403.019260551345,2403.0739690592627,2401.240642627992,2402.2240817532506,389717
2025-07-27 10:10:00+00:00,2402.2240817532506,2402.3234298719276,2401.728927886017,2401.788052983333,93207
2025-07-27 10:15:00+00:00,2401.788052983333,2402.111977624847,2401.07215994452,2401.3296699736775,402466
2025-07-27 10:20:00+00:00,2401.3296699736775,2402.275245175566,2398.620174021705,2399.894296524818,240166
2025-07-27 10:25:00+00:00,2399.894296524818,2400.9575658637405,2399.216962000052,2400.478708909719,298684
2025-07-27 10:30:00+00:00,2400.478708909719,2400.834612047167,2399.8813951368425,2399.915379857514,103218
2025-07-27 10:35:00+00:00,2399.915379857514,2400.410252836057,2399.3284148010202,2399.9303723181893,75792
2025-07-27 10:40:00+00:00,2399.9303723181893,2401.499484728904,2399.4787198523286,2400.507320910988,178039
2025-07-27 10:45:00+00:00,2400.507320910988,2401.1887815233245,2399.8974205681616,2401.0433314236498,408059
2025-07-27 10:50:00+00:00,2401.0433314236498,2402.1060252517923,2400.9709108104666,2401.842273556694,154758
2025-07-27 10:55:00+00:00,2401.842273556694,2402.3281317393253,2401.648837742106,2401.7240031686842,80665
2025-07-27 11:00:00+00:00,2401.7240031686842,2401.724552799093,2400.9793358095485,2401.2157340996728,49068
2025-07-27 11:05:00+00:00,2401.2157340996728,2401.397189245243,2400.843148599532,2401.120025695949,199618
2025-07-27 11:10:00+00:00,2401.120025695949,2401.3441826632056,2399.0252483380555,2399.095133733827,93520
2025-07-27 11:15:00+00:00,2399.095133733827,2399.963437298989,2396.5023887235125,2397.3598813405993,151487
2025-07-27 11:20:00+00:00,2397.3598813405993,2399.130435502537,2395.5013490136407,2395.774912015086,128183
2025-07-27 11:25:00+00:00,2395.774912015086,2396.3984867956287,2392.5754859421363,2394.580620325403,104356
2025-07-27 11:30:00+00:00,2394.580620325403,2395.5311511003174,2394.320029325823,2395.059313974063,218338
2025-07-27 11:35:00+00:00,2395.059313974063,2395.6106549104625,2393.4078168051014,2393.975221375792,283368
2025-07-27 11:40:00+00:00,2393.975221375792,2394.7051884635275,2393.05618689862,2393.5226082754607,1161565
2025-07-27 11:45:00+00:00,2393.5226082754607,2395.867800445729,2393.3627727692847,2395.0779795683943,347308
2025-07-27 11:50:00+00:00,2395.0779795683943,2395.138603268719,2393.8822023374264,2394.6513775692515,801052
2025-07-27 11:55:00+00:00,2394.6513775692515,2395.555531133123,2394.4826276643744,2395.5345867403757,71782
2025-07-27 12:00:00+00:00,2395.5345867403757,2396.055091521946,2393.20205731988,2394.416590984201,32828
2025-07-27 12:05:00+00:00,2394.416590984201,2394.770495332956,2394.106366339973,2394.1706520672046,160423
2025-07-27 12:10:00+00:00,2394.1706520672046,2394.4148041555686,2392.1652536357706,2393.033664668018,383857
2025-07-27 12:15:00+00:00,2393.033664668018,2393.1485006084367,2392.4596814172965,2392.6280402669786,328128
2025-07-27 12:20:00+00:00,2392.6280402669786,2394.0027597513376,2392.2613816812527,2393.6335238872766,546550
2025-07-27 12:25:00+00:00,2393.6335238872766,2393.802391888264,2389.4975094911442,2391.5671303109543,12880
2025-07-27 12:30:00+00:00,2391.5671303109543,2392.1977721308426,2391.0573744844337,2392.0866633865417,569763
2025-07-27 12:35:00+00:00,2392.0866633865417,2392.375339154007,2392.0253039960803,2392.3710223686458,227626
2025-07-27 12:40:00+00:00,2392.3710223686458,2392.7889157856416,2391.280139098697,2391.6604143573263,34751
2025-07-27 12:45:00+00:00,2391.6604143573263,2392.9864488950184,2389.2312330668437,2389.931799688231,335550
2025-07-27 12:50:00+00:00,2389.931799688231,2390.22508196319,2389.678911254502,2390.0179935445926,192814
2025-07-27 12:55:00+00:00,2390.0179935445926,2390.422850112253,2388.9700133989327,2389.385328745081,238286
2025-07-27 13:00:00+00:00,2389.385328745081,2389.7445517623764,2389.186959414389,2389.663321478221,442019
2025-07-27 13:05:00+00:00,2389.663321478221,2389.9280866734207,2388.904897797632,2389.689431256186,250264
2025-07-27 13:10:00+00:00,2389.689431256186,2392.1642317747705,2389.3331337904547,2391.6040749066897,37315
2025-07-27 13:15:00+00:00,2391.6040749066897,2391.6740621149106,2390.9050723400283,2391.3178700862068,141064
2025-07-27 13:20:00+00:00,2391.3178700862068,2392.2659755904815,2389.850039950665,2390.0944292380195,32284
2025-07-27 13:25:00+00:00,2390.0944292380195,2390.436274337589,2389.7825753685806,2390.3086816886407,311471
2025-07-27 13:30:00+00:00,2390.3086816886407,2390.604976420614,2389.9868062891705,2390.571626141923,658664
2025-07-27 13:35:00+00:00,2390.571626141923,2392.593381723035,2389.29842267743,2392.196795933008,47030
2025-07-27 13:40:00+00:00,2392.196795933008,2394.0919564305045,2391.385858208955,2393.195879728383,83161
2025-07-27 13:45:00+00:00,2393.195879728383,2393.837650125938,2392.9311959368442,2393.622949003591,67348
2025-07-27 13:50:00+00:00,2393.622949003591,2396.489607701401,2393.0685443440843,2395.374887520496,103372
2025-07-27 13:55:00+00:00,2395.374887520496,2395.564927633869,2393.0619902898397,2393.9515439831844,245836
2025-07-27 14:00:00+00:00,2393.9515439831844,2393.9955383630154,2392.4396441437334,2393.185899360497,104498
2025-07-27 14:05:00+00:00,2393.185899360497,2393.7804809686504,2391.741087327096,2392.077421913628,312553
2025-07-27 14:10:00+00:00,2392.077421913628,2392.0828880269332,2391.573259737353,2391.611239731215,472304
2025-07-27 14:15:00+00:00,2391.611239731215,2391.621455246625,2389.3437126347258,2389.9655571612548,489803
2025-07-27 14:20:00+00:00,2389.9655571612548,2391.461213789024,2389.348949879162,2390.724672136266,53200
2025-07-27 14:25:00+00:00,2390.724672136266,2390.9421265347987,2389.7155685022813,2390.459050251011,650781
2025-07-27 14:30:00+00:00,2390.459050251011,2390.7219626814717,2388.3466460159257,2388.7017453850435,705084
2025-07-27 14:35:00+00:00,2388.7017453850435,2388.9760802590754,2386.8218493168847,2387.4890955346273,768872
2025-07-27 14:40:00+00:00,2387.4890955346273,2388.0631118422907,2387.460822401125,2387.8633803157695,138993
2025-07-27 14:45:00+00:00,2387.8633803157695,2389.2160935385027,2387.7909771671566,2388.864255885996,76738
2025-07-27 14:50:00+00:00,2388.864255885996,2391.7128014988307,2388.6195625167497,2391.250406340774,60825
2025-07-27 14:55:00+00:00,2391.250406340774,2394.971490238143,2390.041811276188,2394.73683286885,54080
2025-07-27 15:00:00+00:00,2394.73683286885,2396.5716748315735,2394.3486952974904,2395.2330850468475,164668
2025-07-27 15:05:00+00:00,2395.2330850468475,2395.5509615467604,2393.9204063211796,2394.0482909487405,379971
2025-07-27 15:10:00+00:00,2394.0482909487405,2395.1612208386096,2391.0416203408317,2391.497539892819,601125
2025-07-27 15:15:00+00:00,2391.497539892819,2392.520735174335,2391.452491277522,2391.8176769702304,100151
2025-07-27 15:20:00+00:00,2391.8176769702304,2391.8849876065156,2390.489553642201,2390.8456710884457,156578
2025-07-27 15:25:00+00:00,2390.8456710884457,2391.585244428657,2390.2575549285566,2390.34919509023,146651
2025-07-27 15:30:00+00:00,2390.34919509023,2390.7531938370735,2388.227104499604,2389.6177444801083,86225
2025-07-27 15:35:00+00:00,2389.6177444801083,2389.618553089622,2389.380981799512,2389.4495322006455,339676
2025-07-27 15:40:00+00:00,2389.4495322006455,2391.610573526734,2389.1432213213766,2390.723424638423,233946
2025-07-27 15:45:00+00:00,2390.723424638423,2391.532158387445,2390.454193656793,2390.91116185379,187554
2025-07-27 15:50:00+00:00,2390.91116185379,2390.943007348835,2390.331708253964,2390.7215284732374,232886
2025-07-27 15:55:00+00:00,2390.7215284732374,2390.752785072521,2388.974215653905,2389.4838690860784,301176
2025-07-27 16:00:00+00:00,2389.4838690860784,2390.6756447408065,2386.8086273059394,2387.483892593462,298175
2025-07-27 16:05:00+00:00,2387.483892593462,2387.8077691400817,2386.7982208288295,2386.9034370164795,70369
2025-07-27 16:10:00+00:00,2386.9034370164795,2387.2078503558387,2386.4797136215207,2386.8392510018057,398845
2025-07-27 16:15:00+00:00,2386.8392510018057,2389.539395875465,2385.681414513722,2388.950066063006,210105
2025-07-27 16:20:00+00:00,2388.950066063006,2389.2901882405017,2388.8445284699865,2389.105680794449,105385
2025-07-27 16:25:00+00:00,2389.105680794449,2390.687399194151,2389.0308490954862,2390.279903533856,205711
2025-07-27 16:30:00+00:00,2390.279903533856,2391.3259905810473,2389.2412604845217,2389.683249896034,229688
2025-07-27 16:35:00+00:00,2389.683249896034,2389.7215425535755,2387.6175703305826,2388.2678490946882,480116
2025-07-27 16:40:00+00:00,2388.2678490946882,2389.225332317149,2386.6512321279756,2387.1156484521543,57173
2025-07-27 16:45:00+00:00,2387.1156484521543,2388.0336910559477,2386.219931712691,2386.2502061283103,612304
2025-07-27 16:50:00+00:00,2386.2502061283103,2388.972957593704,2384.4587977888777,2388.7910886052364,166569
2025-07-27 16:55:00+00:00,2388.7910886052364,2389.333954916526,2387.313890543792,2387.81022944537,98110
2025-07-27 17:00:00+00:00,2387.81022944537,2389.2344356357717,2387.2273258960777,2388.811515871649,95153
2025-07-27 17:05:00+00:00,2388.811515871649,2389.995242267286,2387.437904039411,2387.733297857546,59792
2025-07-27 17:10:00+00:00,2387.733297857546,2389.5448996554924,2387.597669293809,2388.845730866689,28540
2025-07-27 17:15:00+00:00,2388.845730866689,2389.7694757563336,2388.827798177593,2389.305569355074,320423
2025-07-27 17:20:00+00:00,2389.305569355074,2390.1569023862253,2388.987359436422,2389.1184487820897,1179836
2025-07-27 17:25:00+00:00,2389.1184487820897,2389.367886449573,2389.046621448582,2389.0697560266967,32285
2025-07-27 17:30:00+00:00,2389.0697560266967,2389.1199247923287,2388.255216635253,2388.2877173111297,62917
2025-07-27 17:35:00+00:00,2388.2877173111297,2389.0262805146103,2388.0747062589803,2388.8204510982714,345097
2025-07-27 17:40:00+00:00,2388.8204510982714,2389.2790221222986,2387.9063847929388,2388.277075985915,155494
2025-07-27 17:45:00+00:00,2388.277075985915,2389.7855477093026,2386.0219626848534,2386.8139812511354,374901
2025-07-27 17:50:00+00:00,2386.8139812511354,2386.9554046956982,2383.7126039897735,2385.2893687581295,147013
2025-07-27 17:55:00+00:00,2385.2893687581295,2386.3131317648094,2385.2098377636685,2385.4952137022487,91068
2025-07-27 18:00:00+00:00,2385.4952137022487,2388.561335695065,2385.097514135207,2387.379414752801,129852
2025-07-27 18:05:00+00:00,2387.379414752801,2388.236295135579,2387.2192179234944,2387.5704027342076,15031
2025-07-27 18:10:00+00:00,2387.5704027342076,2387.8161036938254,2386.892221683115,2387.4287782567467,51871
2025-07-27 18:15:00+00:00,2387.4287782567467,2388.053562333834,2387.216951602557,2387.769997414137,420113
2025-07-27 18:20:00+00:00,2387.769997414137,2389.3903198511434,2387.6923141146513,2389.3297224973417,536005
2025-07-27 18:25:00+00:00,2389.3297224973417,2389.6160764907095,2388.8994691099697,2389.5918254378307,664085
2025-07-27 18:30:00+00:00,2389.5918254378307,2390.9850886880467,2388.9464343493923,2389.1009016972157,252930
2025-07-27 18:35:00+00:00,2389.1009016972157,2391.1698617405787,2388.280131449258,2390.422784937008,17050
2025-07-27 18:40:00+00:00,2390.422784937008,2391.0431255784265,2390.1932125944672,2390.935294450327,86248
2025-07-27 18:45:00+00:00,2390.935294450327,2393.286778923574,2390.195371386315,2392.771946124748,612102
2025-07-27 18:50:00+00:00,2392.771946124748,2392.9917888121586,2392.303298083405,2392.9911752776516,824930
2025-07-27 18:55:00+00:00,2392.9911752776516,2393.071912457784,2391.4689236028257,2391.526551876246,635805
2025-07-27 19:00:00+00:00,2391.526551876246,2392.3412360182683,2389.8840051737834,2389.891116797815,128508
2025-07-27 19:05:00+00:00,2389.891116797815,2391.957634523414,2389.554430246022,2391.864700246617,44065
2025-07-27 19:10:00+00:00,2391.864700246617,2394.385765687936,2389.4462714005067,2393.926976383924,156274
2025-07-27 19:15:00+00:00,2393.926976383924,2394.0544420964347,2393.5515189024927,2393.712108083587,165182
2025-07-27 19:20:00+00:00,2393.712108083587,2393.9721815264966,2393.048390266258,2393.253531949996,778843
2025-07-27 19:25:00+00:00,2393.253531949996,2396.1487359798016,2392.631987658734,2395.0029744074045,204391
2025-07-27 19:30:00+00:00,2395.0029744074045,2395.653663523179,2393.3111506418395,2393.6776523885983,165492
2025-07-27 19:35:00+00:00,2393.6776523885983,2393.7221699037473,2392.0633139209417,2392.6070478460247,175167
2025-07-27 19:40:00+00:00,2392.6070478460247,2394.0115013798945,2392.2885607075877,2393.376785749163,242767
2025-07-27 19:45:00+00:00,2393.376785749163,2393.6526966847973,2392.879458466958,2392.90461296085,304504
2025-07-27 19:50:00+00:00,2392.90461296085,2392.977461367109,2392.6015338347966,2392.8984848994464,78862
2025-07-27 19:55:00+00:00,2392.8984848994464,2392.995328760389,2392.2637489122862,2392.702941757466,56521
2025-07-27 20:00:00+00:00,2392.702941757466,2393.3178120109305,2392.2456421155407,2393.1068336504,640855
2025-07-27 20:05:00+00:00,2393.1068336504,2395.5338688805095,2392.667345813526,2394.791553614342,31538
2025-07-27 20:10:00+00:00,2394.791553614342,2395.327570189552,2393.9230663349285,2394.900022055691,837140
2025-07-27 20:15:00+00:00,2394.900022055691,2396.566305089406,2393.94305358558,2395.671230716933,24084
2025-07-27 20:20:00+00:00,2395.671230716933,2395.907353941792,2392.410621635685,2393.216719814081,90713
2025-07-27 20:25:00+00:00,2393.216719814081,2393.7252702599035,2393.073170858544,2393.158423677077,430134
2025-07-27 20:30:00+00:00,2393.158423677077,2393.7661572483585,2391.152934522013,2392.1496445380712,162810
2025-07-27 20:35:00+00:00,2392.1496445380712,2392.437496432449,2390.5887160767656,2390.692297027093,43631
2025-07-27 20:40:00+00:00,2390.692297027093,2391.518699548756,2389.541790871779,2389.6428313920196,249303
2025-07-27 20:45:00+00:00,2389.6428313920196,2389.8098371905003,2388.70352618921,2389.243646894737,174033
2025-07-27 20:50:00+00:00,2389.243646894737,2390.805107353107,2388.2121287444024,2390.3380546335675,131130
2025-07-27 20:55:00+00:00,2390.3380546335675,2390.758807457056,2388.6258976040453,2388.7533166935673,87210
2025-07-27 21:00:00+00:00,2388.7533166935673,2388.9385185006677,2388.62993920253,2388.789902513501,157218
2025-07-27 21:05:00+00:00,2388.789902513501,2389.052711245365,2388.062277885105,2388.2116829786546,90951
2025-07-27 21:10:00+00:00,2388.2116829786546,2388.524121652558,2387.6098425862756,2387.820438673511,1857111
2025-07-27 21:15:00+00:00,2387.820438673511,2389.534008560953,2387.807082436514,2389.0179416649503,128025
2025-07-27 21:20:00+00:00,2389.0179416649503,2390.267184493902,2388.0868632895113,2389.660811862511,111998
2025-07-27 21:25:00+00:00,2389.660811862511,2391.939769606875,2389.3066732879165,2391.259310183711,94690
2025-07-27 21:30:00+00:00,2391.259310183711,2391.4883799554427,2391.0131225272503,2391.074585747055,962174
2025-07-27 21:35:00+00:00,2391.074585747055,2391.5918055685265,2389.1398882410417,2390.2427051447867,31600
2025-07-27 21:40:00+00:00,2390.2427051447867,2391.0406734576077,2389.972163111815,2389.9751816649227,233148
2025-07-27 21:45:00+00:00,2389.9751816649227,2390.8196388831725,2389.5889752048834,2390.2649798897387,128118
2025-07-27 21:50:00+00:00,2390.2649798897387,2390.6281517492434,2390.245297517344,2390.4760177630646,39206
2025-07-27 21:55:00+00:00,2390.4760177630646,2391.169748762388,2388.955287933929,2389.1802672286026,71748
2025-07-27 22:00:00+00:00,2389.1802672286026,2389.4276406820672,2389.0238907765365,2389.288367874411,223452
2025-07-27 22:05:00+00:00,2389.288367874411,2389.580848824738,2389.277477033636,2389.56103507892,68569
2025-07-27 22:10:00+00:00,2389.56103507892,2392.889476090539,2388.1024278450973,2392.5707578397164,210989
2025-07-27 22:15:00+00:00,2392.5707578397164,2395.165007641612,2391.0205127480012,2394.8170534287924,917266
2025-07-27 22:20:00+00:00,2394.8170534287924,2395.0075009476163,2393.6349792408187,2393.7955904700834,193029
2025-07-27 22:25:00+00:00,2393.7955904700834,2394.1640772492183,2392.864397611563,2393.451646669781,38043
2025-07-27 22:30:00+00:00,2393.451646669781,2394.738964249959,2391.636562217567,2391.7009484246787,69787
2025-07-27 22:35:00+00:00,2391.7009484246787,2391.9848590433494,2390.5683001407606,2390.9946554700946,122344
2025-07-27 22:40:00+00:00,2390.9946554700946,2392.2589671183478,2390.5553322359265,2391.3719901799045,114435
2025-07-27 22:45:00+00:00,2391.3719901799045,2393.2691702248753,2391.17813370658,2392.8142472105533,189475
2025-07-27 22:50:00+00:00,2392.8142472105533,2392.9502572119977,2391.478000481598,2391.942125085566,222446
2025-07-27 22:55:00+00:00,2391.942125085566,2392.4232273470916,2391.05344872634,2391.1599127998984,918528
2025-07-27 23:00:00+00:00,2391.1599127998984,2391.5077201087224,2387.3439701843968,2388.5940347422734,162150
2025-07-27 23:05:00+00:00,2388.5940347422734,2388.876335244285,2388.196599275835,2388.399771218659,51421
2025-07-27 23:10:00+00:00,2388.399771218659,2388.5257656878953,2386.6234569098287,2387.1313729705184,515971
2025-07-27 23:15:00+00:00,2387.1313729705184,2387.558993904279,2386.266525794848,2386.4995358704996,575517
2025-07-27 23:20:00+00:00,2386.4995358704996,2386.9311433501075,2385.3284627781627,2385.453451284832,205344
2025-07-27 23:25:00+00:00,2385.453451284832,2385.738074739909,2385.298173717185,2385.3410244665783,127211
2025-07-27 23:30:00+00:00,2385.3410244665783,2386.0861732487238,2383.1990293161516,2383.2455545972916,303320
2025-07-27 23:35:00+00:00,2383.2455545972916,2384.1006692724086,2380.5513203006903,2381.4980310699316,131784
2025-07-27 23:40:00+00:00,2381.4980310699316,2384.1792008404564,2379.0860613195846,2384.034780074182,20832
2025-07-27 23:45:00+00:00,2384.034780074182,2386.4718421854845,2382.4776824235755,2382.5006437923744,285921
2025-07-27 23:50:00+00:00,2382.5006437923744,2383.2274302054366,2381.139666766737,2381.194455803761,397222
2025-07-27 23:55:00+00:00,2381.194455803761,2383.6851756658043,2379.9166173257886,2383.3824846095927,687685
2025-07-28 00:00:00+00:00,2383.3824846095927,2387.9705143501697,2382.520791254717,2386.8469432256043,78373
2025-07-28 00:05:00+00:00,2386.8469432256043,2386.916280863776,2384.9316050693856,2385.449177546082,204059
2025-07-28 00:10:00+00:00,2385.449177546082,2386.092129043505,2384.849057262803,2385.0099983935875,208521
2025-07-28 00:15:00+00:00,2385.0099983935875,2386.1729865009315,2384.1928018336885,2385.4173398770336,177261
2025-07-28 00:20:00+00:00,2385.4173398770336,2388.806493326692,2384.511141929991,2387.4800638733254,182563
2025-07-28 00:25:00+00:00,2387.4800638733254,2387.993488604138,2385.926655816862,2386.30230366715,168912
2025-07-28 00:30:00+00:00,2386.30230366715,2386.817720526565,2385.853368735108,2386.0096680673696,201138
2025-07-28 00:35:00+00:00,2386.0096680673696,2387.2222423012636,2385.9133178002494,2386.9372157960365,341355
2025-07-28 00:40:00+00:00,2386.9372157960365,2388.042971971778,2385.992095332357,2387.4561518595965,551439
