open,high,low,close,volume,target
1836.63972744524,1932.208115282864,1858.9982756132904,1876.3451113344663,829,1
1812.8705186384773,1975.513346765025,1835.8186787458635,1930.1257279460203,403,1
1871.2613636857527,1962.889039247752,1815.7704417064813,1940.4515165837336,847,0
1840.5804406037955,1980.7783793181611,1890.8983635533152,1896.8305820582395,184,1
1836.5871322766643,1925.212874454407,1814.5143587449115,1920.8962126222605,586,1
1802.1007264974871,1916.0155352321417,1884.7179863518504,1938.895839362948,273,0
1834.5133133406405,1921.08074306504,1844.338451857472,1859.586200217485,489,1
1840.4414830944063,1936.0045171800905,1898.026229963655,1913.921299887831,955,0
1824.6043589649105,1994.115848146728,1877.3603926269636,1860.7012207184412,131,1
1863.0731741373904,1912.5575755077275,1888.2529239622556,1861.9735196335207,640,1
1885.6685486755368,1945.617354438116,1890.4937626496237,1940.9720871922807,923,0
1841.1038977964731,1992.393898079215,1895.344471133865,1869.5312693684143,527,1
1862.053340959344,1941.3799429079447,1878.4808640315305,1899.3963963215797,275,0
1803.303626832392,1963.8721357948843,1800.0750740277929,1876.2696479423296,108,1
1818.540287683146,1972.9241111950064,1891.089464235681,1940.3188786384828,710,0
1833.56386997388,1960.1549755769624,1809.9332787326896,1850.145123552566,396,1
1828.189892423433,1924.15411407568,1822.5445646019784,1892.8437865763235,113,1
1826.8252310121625,1968.2772732570688,1847.357924186667,1941.9832962505632,479,0
1831.0547483643916,1904.3572700586035,1894.145678932921,1918.3776823122332,866,0
1819.5140840317663,1964.1766149681368,1815.7832300989735,1901.7379149280373,169,1
1840.7266768544423,1956.5135804917388,1861.766196073872,1926.662669699844,135,0
1828.9266441549369,1956.004064958689,1876.1214332683624,1911.673820302165,401,0
1815.9248669298545,1924.639307064111,1876.6033603480955,1884.919652547165,325,0
1859.08790731312,1940.764521542328,1840.14344404238,1873.5678551773576,728,1
1864.2888150889107,1933.135180072211,1888.123608785525,1941.989765885065,919,0
1848.4381329593912,1979.1755844948025,1895.9789058794447,1881.6668556202744,546,1
1829.1103428681988,1901.438747286791,1864.654532169416,1898.00052073862,447,0
1894.911336950776,1980.5227814093132,1859.9337512312093,1883.4059301443892,321,1
1808.3469593893176,1922.050543578764,1802.360128545787,1943.9930105527235,801,0
1848.8607846060656,1962.1558674003256,1857.9874093366552,1874.5408198077023,493,1
1840.163378858573,1974.9449716315355,1820.6026913216697,1935.23598885895,941,0
1851.443193594096,1920.031030071872,1835.075069365981,1871.4615800261931,227,1
1833.1257811406167,1927.1292366465725,1884.6735494623429,1899.7593196231196,400,0
1893.3385481863545,1953.8552804473643,1893.8885545373985,1875.3895867354647,663,1
1831.1381521948613,1953.7329704635536,1895.2506315268847,1881.6013093581212,951,1
1844.7542902181956,1922.9100214698271,1884.9345073340116,1882.054786071851,812,1
1804.2219804368688,1987.199510853352,1886.034711255123,1949.602566415027,239,0
1837.0090516347063,1943.0833416351068,1878.8924098073328,1859.5867892435008,183,1
1823.0243853915613,1947.30190943998,1815.7510527550703,1934.8305210009623,873,0
1885.0495644946925,1917.6476906788216,1839.7778507190071,1880.285822181921,908,1
1844.98362162256,1909.0287246411192,1849.968230709711,1883.7147970139893,736,1
1860.5792803501383,1950.5508112590496,1854.728789335712,1944.7442846282213,240,1
1865.0860434824267,1946.0927480198895,1818.862381640328,1946.437740572497,827,0
1883.8567939312477,1936.2420352982792,1847.9344702479289,1854.638160000125,523,1
1835.0349769648471,1967.0639094084977,1824.3744299788607,1910.270122854884,693,0
1830.144967596325,1946.121876031214,1820.04457197581,1872.375913503892,663,1
1892.231227682232,1952.4045738403763,1883.170656527076,1913.1431210963528,234,0
1812.1076348249624,1974.3050253439865,1826.0322964813029,1902.839074118421,812,0
1802.5560869674437,1914.3356481493845,1891.330936528088,1871.1082845336575,933,1
1834.67764867675,1971.2529569154192,1861.772567467757,1927.260198760185,174,0
1816.6816050070688,1971.972010862139,1870.0552543672384,1873.2043773635744,897,1
1864.3646778704515,1953.653081120412,1856.4498770478097,1923.6242529082847,585,0
1861.1546630629807,1907.5390609480191,1833.2934879345323,1919.425111658465,891,1
1867.6816533699148,1993.5794316020745,1875.713312274708,1936.639379225231,187,0
1831.714336901908,1951.28417146768,1849.4338488728868,1868.6658577783269,828,1
1804.1215534830587,1949.841326156022,1871.9216748496124,1909.760162242652,537,1
1820.5331205088644,1955.2713841986947,1855.9745255123205,1911.7716888401665,974,1
1822.289094884995,1988.72447854756,1883.6623231287576,1937.5684943733204,380,0
1845.2532201351487,1941.426640842528,1864.3857358292164,1902.0967272246555,919,1
1889.315819026776,1982.5160150492968,1890.2078599828149,1935.288631917092,861,0
1873.0518208705128,1947.960154164304,1808.0613368834013,1928.447037529882,716,0
1812.49360775742,1986.9814372534224,1839.745007045169,1914.1226112740896,782,0
1805.1897132960405,1918.2729924446105,1864.3518133428129,1885.6122897980945,826,1
1811.9740564552417,1935.243858930004,1836.1761970360196,1927.894895233486,106,0
1828.9750317738897,1903.848062183367,1863.8470645912173,1857.8021852359752,931,1
1827.5653279888195,1990.8574691809251,1805.61473019433,1939.0341353972967,732,0
1832.8911203901607,1998.7047517584,1837.813748712322,1915.513094543892,381,0
1809.5118978222624,1905.458396275368,1857.287428395567,1912.616640475448,449,1
1877.797324287912,1985.7093316937187,1868.159266022336,1940.5751581652137,356,0
1816.6062057757365,1979.250758119944,1879.78395829908,1890.893787012452,220,1
1858.483836456424,1900.493960768178,1833.544381158728,1900.9668282983248,106,0
1892.0365614262964,1915.1833524466515,1886.5990216623425,1894.7186295243584,609,1
1836.770663072988,1925.2898123914397,1801.1332524570896,1898.640236166967,588,1
1818.3137875952093,1969.577044224117,1863.905475194774,1932.043526051676,946,0
1816.297434180524,1940.84698742059,1811.824749570372,1892.2998675357803,256,1
1888.3703167149356,1954.4335957811516,1808.7049787110816,1946.1922554347536,719,0
1830.40810827943,1934.8547851578207,1822.1536688882236,1883.964029038904,230,1
1884.4215408325008,1949.4213518708505,1818.4833693052035,1905.603646502433,974,0
1876.0559866529109,1964.6047030584712,1889.3401080511403,1900.5583677128857,690,1
1827.0257299391335,1958.7296169582085,1818.6913172685584,1932.1697399349005,624,0
1881.672816143776,1913.2583358039476,1899.54489364566,1918.190867747977,470,0
1810.364863630423,1936.7274213264695,1827.7358144626955,1911.8479487159093,325,1
1839.6361509501708,1958.457600254324,1853.3762567298747,1921.44991884679,772,0
1839.3683745850483,1948.30973973078,1868.9815155854465,1885.3484630139897,159,1
1867.5508939118424,1903.0101546828787,1844.45851288666,1907.7124757753693,715,1
1891.5605793010448,1920.3549331757747,1859.347923838308,1932.8681524990584,707,0
1818.121014699777,1981.728189290799,1800.3000927702717,1887.0416423151132,187,1
1846.859097650224,1947.005362386593,1867.732797663744,1919.080901088038,428,0
1858.0811728827869,1996.35531155698,1895.7506036655025,1882.641680126804,468,1
1867.829034355604,1913.268715714457,1820.2598928675272,1938.22828296694,644,0
1894.0336970358137,1939.8852996715525,1808.657292065668,1929.455564113343,125,1
1859.211493230579,1972.572296896392,1863.210735035679,1934.9065840106375,870,0
1884.9444866744905,1992.9732788108176,1836.3142645872915,1911.049946572745,410,0
1875.6122201502824,1933.2737301425425,1806.3952772529929,1852.6191063187143,713,1
1851.1739856042295,1990.6420920863795,1867.3412213942472,1870.8099951028005,327,1
1898.44643658666,1988.1218573658105,1846.346028137939,1874.3725532105,758,0
1841.1026116940795,1986.353285485441,1893.1950028204265,1857.856369017753,405,1
1874.317938178576,1996.5870158103755,1862.055145838424,1904.157658127624,228,1
1864.236511307393,1984.5585417352504,1860.954415859522,1920.3628918930167,412,0
1834.24944606066,1913.4786315952576,1810.417184305174,1878.388411553674,117,1
1831.5738858930904,1928.110925142857,1899.86798487869,1898.725200562636,570,0
1849.995021024599,1978.5272950222131,1860.209065112551,1887.6688789438576,525,0
1855.671629284759,1994.718618671489,1870.2460983607093,1861.5613554702577,119,1
1839.428692326401,1988.5482873386609,1865.659835168788,1873.3083203380868,938,1
1841.390915868457,1947.4946225189556,1802.5042049051624,1943.6444802989747,654,0
1802.9253164991992,1980.594018059811,1839.348981341796,1889.512232958904,708,1
1816.149108110909,1910.7444291303648,1866.309366515473,1891.80989641515,743,0
1856.9648131436609,1991.134497673488,1842.066055842466,1888.6734973169127,209,0
1846.4841974158487,1944.4645966406304,1884.089494440932,1872.738600029485,169,0
1834.4430058457992,1918.381805813281,1834.6238893316608,1851.3898316396512,163,1
1804.705904747157,1911.6806473167903,1845.3839961928677,1863.155104284815,890,1
1850.8988755967307,1915.8314432055429,1803.0412290268168,1944.7165053677904,513,0
1811.4514283597648,1913.6547339969543,1808.728568641466,1938.590365424236,213,0
1885.1534059106807,1985.5240958617728,1821.19039149972,1876.0590369685,968,0
1869.4685327463724,1915.7852828238656,1878.358072368576,1873.8286559895355,827,1
1822.2714735860127,1946.97253955722,1831.5768274311283,1922.5484952856757,371,1
1886.8065310506836,1916.0715874822251,1834.627179350408,1942.2693789857692,979,0
1834.0593793978485,1968.5863683422317,1888.9735442177796,1863.2841581670727,437,1
1877.866941862103,1995.852706844991,1806.3004797139065,1864.6341659168652,124,1
1837.7707807974043,1957.314722920535,1887.9186599192876,1875.17378256386,332,1
1894.780294901031,1926.1369567879424,1810.5364386777453,1926.253072239024,139,0
1876.663774728848,1955.173348660824,1854.74510057858,1893.295514364559,352,0
1894.0961976569213,1948.4695470002853,1848.109237868268,1859.609187829596,361,1
1891.7851961887543,1919.5286314413504,1863.6653269756675,1862.3309872637087,695,1
1824.6054723351815,1911.16880006333,1873.7511614423763,1899.3847358905823,233,1
1895.9959962227977,1984.4993377696117,1847.0086136645573,1902.643994143977,438,1
1882.6807791081296,1921.8935627425487,1801.800628666305,1925.4470993194911,604,0
1898.3682354669363,1939.2149425680088,1814.929877291645,1895.722001822587,802,1
1822.7094831563857,1938.3277358213809,1844.0314175405867,1933.5797017760624,104,0
1832.4843079966008,1912.304502168217,1884.6972995685896,1877.628278063456,550,1
1811.1475331470829,1932.076046935979,1845.9549774675368,1947.676372543749,913,0
1891.4914445545917,1992.8454604893527,1844.6299982997289,1946.8540702932924,253,0
1818.2871699387545,1945.935643966356,1855.4726560250936,1911.8909749122715,312,1
1860.1489499627924,1951.4312838462567,1838.9538128939416,1938.790820121858,672,0
1897.871800423069,1918.8438902192345,1890.26877927716,1852.0250911272185,548,1
1871.1308636327667,1972.9652656217072,1852.8655239494608,1853.4270275517235,318,1
1824.615065776012,1957.746136803723,1843.4964201201835,1895.4827277577424,661,1
1877.3153965884703,1910.8970505223847,1838.0619582430925,1940.7120082207637,890,0
1891.713919773644,1931.7411981319449,1834.4646667630088,1862.0822655542493,319,1
1898.3574886696451,1950.2247573480645,1826.851098271644,1933.990845524927,630,0
1829.7656252847896,1977.4631193378125,1810.2637372004792,1932.4144353105896,506,0
1824.9318318425844,1995.3385040012267,1867.9609222887827,1892.0308292077616,462,1
1818.133523464602,1920.0454540055528,1887.1522767802276,1906.9431224526093,663,0
1858.5116995010092,1908.6421295884045,1808.0143698030647,1885.6467936332656,944,1
1838.4881133243769,1969.214590567208,1828.576895670413,1940.2526370952016,745,0
1856.6308301832523,1951.7569493604208,1867.1742222237017,1915.6216543898663,229,1
1875.3961508035263,1963.8645719468595,1823.366236946736,1939.3510324020688,842,0
1889.7882558192412,1993.442394001611,1868.3190449642627,1901.153960386573,843,1
1893.3379703845044,1987.9007518985773,1843.571595725827,1919.7927887335,813,0
1834.2768198611448,1962.7442584774312,1820.2532167215704,1886.1251813384831,693,1
1816.8133634559504,1983.4069542220343,1811.6015305596768,1947.9171733868536,194,0
1802.8593218403653,1990.4461882419864,1873.973360230011,1902.6697920626768,674,0
1821.9811146817683,1971.7874615262472,1887.4704747350304,1869.4263299733827,316,1
1835.0202154197884,1948.3419453865424,1879.000369525414,1896.0943374522287,641,1
1898.7666262495504,1915.0842556228688,1882.917924013544,1929.7319461746067,497,0
1856.0070684831596,1911.6278036615056,1858.0348020642325,1913.616343024492,664,1
1819.0489215828327,1959.889657793539,1809.3727068925537,1942.231497442876,713,0
1819.062698479884,1922.7043752102895,1894.0125701193847,1888.913320385161,935,1
1803.9277695854996,1909.1496720029395,1870.99531353075,1904.559253922603,378,1
1892.0424678751965,1950.4372175924264,1883.1112290164824,1949.597816922213,894,0
1883.322632285461,1961.8868044151725,1892.101159322272,1863.1304161752375,370,1
1868.6045150826435,1937.439506404058,1843.6606402836449,1925.3894929256176,143,0
1820.797882809719,1902.3332005435368,1847.9318253224687,1920.8625373617797,975,1
1842.8679066789016,1900.2641561963696,1860.5539701743455,1938.3475888953503,814,0
1862.1134110668152,1907.2339025107733,1899.150659148309,1921.50764666595,806,0
1807.421713163844,1957.60543822956,1839.808834197191,1893.646200203079,327,0
1894.6666457524725,1995.0948130795305,1847.1286282646788,1855.0737094057383,989,1
1837.5413001296783,1971.7360046039807,1805.572034057212,1857.8884612518375,433,1
1833.17157150251,1972.1023298881144,1803.9434179420064,1898.79753285318,583,0
1862.0562416095024,1969.1150700134328,1897.9623125710457,1862.8850397105127,737,1
1819.662085205056,1996.777861101716,1825.4806204915276,1936.854168142856,371,0
1878.62955898192,1914.973159621536,1829.0049827383637,1931.5361502321389,842,1
1875.6005239901256,1957.8168470002647,1816.3882602627868,1933.9420899511035,513,0
1857.127230887687,1964.4170853928345,1875.479001816496,1924.942635417165,927,0
1807.6864261667304,1928.1377770798304,1812.3006915997828,1886.271587654412,811,1
1894.2391222673853,1918.0309522440252,1847.233305517673,1934.670293884311,683,0
1818.0334571656144,1973.2067448738064,1882.7874705810332,1903.0148691640377,365,1
1814.3354121092525,1976.3350579157016,1876.5778690409256,1921.1483854350156,346,0
1810.615187077588,1967.003750737779,1804.6028124243812,1908.160734663342,106,0
1815.2755726486207,1995.738560496951,1891.2653148393963,1891.5065134592344,258,1
1828.33230161284,1934.823430197887,1816.3755426595228,1943.7562849230007,510,0
1821.9476113288692,1919.7720018254283,1849.1562917836216,1850.7816144218516,329,1
1806.610497276424,1946.906851405671,1824.502185685788,1880.46983051544,984,1
1850.82640466137,1971.069908646308,1818.444833400011,1925.3585468843428,298,0
1893.6778629759383,1937.2897385028564,1837.0534558478105,1872.295386013849,506,1
1867.635315441185,1921.7326108844948,1869.931633424066,1911.8636721034595,853,0
1846.1378242710723,1911.5021052283207,1842.5443155687624,1909.623662038139,218,0
1888.3722954730888,1966.4646263636396,1838.1897229290232,1895.8760488099176,754,1
1814.0724533219104,1938.2168101764216,1831.0768404850076,1913.926230536084,560,0
1809.318289295464,1947.2450342912812,1802.664352164445,1871.6152960929323,965,1
1833.3332116969184,1947.293163678524,1884.0047396442053,1889.122415955224,420,1
1841.957358484035,1946.522769892883,1875.3117591222317,1904.66738479968,401,1
1800.4305795291486,1951.4928865894824,1808.0534804222789,1928.413570762487,340,0
1872.5668777054252,1924.4934091619696,1842.8602925642397,1923.6418937837536,761,1
1887.107855007498,1963.9318119879424,1883.6579098422933,1945.9777387761424,353,0
1851.9978360999175,1904.614763255589,1822.6302418270368,1935.65334600213,580,0
1854.280473788629,1980.1621439667883,1898.546692639596,1859.549951971865,630,1
1835.3953482726167,1918.69513010467,1806.906121180533,1929.793277015756,697,0
1822.146258125196,1925.31848325872,1820.0323708354133,1892.8614610332047,538,1
1875.80327113053,1949.6319750564755,1855.520108274227,1948.026580655621,751,0
1858.167544769385,1944.6864037343155,1809.1275769619303,1933.3091575684427,293,0
1805.072502474488,1920.387350881341,1854.6197106195384,1918.6538346479576,749,0
1839.613352790756,1901.1448169783032,1862.7673245081817,1874.101618972408,443,1
1892.6817222864884,1975.549032516543,1803.044193056064,1918.0394584091207,147,0
1889.5287933523048,1965.43498483586,1819.1631366393335,1916.993643061315,679,0
1808.4063723301476,1951.259149187758,1889.626597875756,1866.844890330169,721,1
1897.9392326441632,1942.2770559904495,1806.7356821595192,1948.7403120268568,901,0
1895.3980966820557,1922.9865150744777,1894.729590629845,1874.002369937242,729,1
1861.6736611893225,1985.7452007065813,1872.1927776899688,1880.9632223562871,462,0
1894.226137505828,1926.0890950801013,1836.3086183442315,1867.4242722839945,834,0
1885.2293016856147,1910.7514686222623,1853.4284142969575,1866.846240998296,687,0
1891.1879537949703,1945.2837996054488,1871.583011707685,1862.6326631438253,691,1
1890.635224823946,1933.879045302543,1854.867119468489,1911.314831311421,900,0
1881.7820363093315,1973.859776973824,1815.137739018704,1858.6828379615904,551,1
1896.5831687307852,1979.2137574047488,1804.1648121725973,1899.166223612076,594,1
1871.136700048656,1994.777146053829,1899.423029876581,1906.4658388413063,697,1
1855.7410538149331,1925.5462185946576,1849.589053772729,1919.2562360915845,118,1
1833.6624840883696,1997.7519405050853,1854.293777431272,1929.455409380768,687,0
1857.788234648244,1991.5626390734665,1860.9896294154312,1853.162855194323,543,1
1888.6611178580376,1980.7774489225,1815.975898374921,1936.9796065725025,154,0
1847.8572527985723,1929.9706632434536,1811.7030974885824,1900.546065370209,189,0
1803.4297287633003,1940.3408619045915,1872.1323147615603,1895.615940527609,834,1
1898.986380116238,1984.0585392861335,1892.801071864733,1942.547905867841,634,0
1811.9528205283293,1906.7919149474155,1878.7978391786164,1860.084804425052,146,1
1835.4220696647635,1915.0129958804791,1807.0832454826125,1861.4367488430105,256,1
1844.7418978547391,1954.5371998276528,1843.981736413257,1891.5833348993613,597,1
1809.368793576077,1997.055023976182,1860.7292751145808,1938.7992597884725,861,0
1894.9446990544648,1948.0830645788624,1864.43445882174,1886.559715174604,602,0
1857.684520658452,1960.000444583772,1888.7432088108264,1869.9478131159256,540,1
1878.4904153024631,1963.421346130788,1842.8985941852463,1940.0199199913004,259,0
1876.446407101204,1906.7649388992304,1869.88167076022,1939.291919460032,732,0
1826.04025969088,1983.0504387056983,1861.9518954075943,1861.296004693568,564,1
1854.2143231988628,1998.1439579900289,1847.6172857372628,1933.998974413505,898,0
1859.1982904478195,1973.5992530932408,1879.743928432093,1933.7672849171208,762,0
1838.1651832941145,1991.7322744849148,1888.0409892291289,1858.458109483932,155,1
1836.5838305887023,1988.148615437764,1881.3145234224392,1858.5730444894432,216,1
1886.2839961938932,1938.5205422883128,1826.917380721654,1934.386442057149,838,0
1893.9628969904056,1910.4098928175115,1873.8838050769616,1913.77396741468,972,0
1850.4502688225705,1970.308338873789,1809.728592218648,1897.476428079638,531,1
1895.368247964334,1979.41252226092,1811.0802990455463,1941.6865024721428,951,0
1835.585785180908,1931.9749333535915,1861.3010548270872,1907.8690522594284,614,1
1896.662609651974,1902.95717662605,1882.9811382975413,1918.3533715175888,256,1
1821.270595731316,1963.238006044544,1820.869813827276,1934.7963904610508,269,0
1806.206535983164,1937.254092363636,1828.9796026293725,1930.839079432434,532,0
1827.0583902581584,1983.0325097300129,1890.109114831395,1891.092737853184,634,1
1875.5414988097136,1964.1545877903227,1831.853749103351,1906.50097279802,185,0
1804.478647867983,1971.708551323139,1860.7897065002635,1866.0111164613909,862,1
1827.4405040430609,1968.064540988715,1823.0279915512508,1930.6223229538523,798,0
1869.482074447077,1905.2853208869085,1820.43190549178,1915.4559516613688,200,0
1891.5957489927323,1953.9964448346784,1886.2318970368808,1877.749126530268,308,0
1898.5053105436768,1916.568919565163,1820.0257536408424,1850.1683695982508,990,1
1855.772196779966,1936.671214097924,1851.6287995980144,1906.21019577626,932,1
1826.8988523152232,1904.0055502658224,1804.728020892489,1934.2687840086137,173,0
1831.5904427936805,1911.2406155051165,1873.8064851693464,1877.6075402547413,177,0
1848.2419561782829,1953.995945998202,1870.5340342034783,1850.2560706639888,583,1
1873.4879506701743,1924.6522130650271,1846.1150580843607,1914.331143818267,424,0
1859.4647041952055,1980.9412605565187,1852.7360009065517,1851.4401078004453,795,1
1851.9854027742097,1987.4763890212728,1864.449294725788,1876.6906793639116,807,1
1829.3048328812345,1989.609372967042,1840.068617998545,1919.2065111787024,237,0
1817.083514728444,1952.3752150072428,1856.7036674022304,1893.290325384886,494,1
1835.7361207826327,1916.7195691327129,1826.2853984608053,1944.9025510191032,493,0
1867.071084380871,1915.696351705068,1841.214616025148,1918.9384808982663,632,1
1841.565906219126,1930.866914095904,1851.575291624452,1932.0000054270895,668,0
1856.4524244401464,1905.462555480372,1861.9935160917173,1876.938177248175,108,0
1855.965282789051,1955.472716016976,1846.4861769738177,1855.9217777478127,687,1
1883.672098093408,1990.7620604344047,1847.3498620304665,1891.533144568823,388,1
1825.9867004102175,1980.0967991180728,1836.6681932344088,1901.9941434512275,453,1
1853.9370481591416,1939.110929086572,1839.286548903551,1925.566137016904,600,1
1815.109397374406,1909.5223712522984,1884.455942583892,1931.379632264292,280,1
1835.037655369096,1970.581004751569,1830.2017917520125,1940.3442229515128,501,1
1801.452032279033,1914.0320666765235,1876.7033641814337,1942.5548845691249,698,0
1894.180487909056,1918.493964038171,1829.624785730844,1936.6535268458863,768,0
1899.630967228422,1968.8049304756023,1803.4917170690303,1851.741334734376,565,1
1801.4963876833365,1941.6480720477389,1844.2199625442863,1939.3673153282505,124,0
1845.8405113624656,1964.0091219081992,1811.8342107968083,1919.900749112082,613,0
1831.3469084046972,1901.0451221984904,1809.532564779744,1851.9377818681328,677,1
1810.795348699968,1968.420360691048,1888.9711339399987,1871.64530159833,168,1
1880.6179188889623,1919.999095793171,1848.192236836116,1881.531831574287,271,0
1819.2950622844685,1986.8926457641303,1884.561724081868,1874.4466093530625,478,1
1802.7795732062737,1925.6528662410012,1873.0051872534964,1922.0443861564136,249,1
1873.657114659772,1915.534397097461,1883.8164189101349,1935.8886247774155,334,0
1889.3656523611144,1971.874197157665,1805.3471312565457,1884.160614376785,818,0
1897.2330715062133,1959.067000900409,1831.6966960884472,1866.916513268308,400,1
1827.9964721733588,1933.5579188080883,1854.989107090887,1898.9151500810724,580,0
1852.3865458392395,1932.5601057453844,1853.5139271489668,1876.1231796069487,316,1
1832.6561416028908,1917.717535384414,1856.1565178249505,1948.4174132523613,237,0
1865.9386632315732,1929.544553879861,1815.524102015,1901.9668932973805,276,0
1820.355692737774,1997.6105803504577,1850.9100699042408,1857.0757848165647,200,1
1810.1745944620025,1984.610368934029,1800.9022189445277,1867.8947150005447,196,1
1830.5374881414343,1909.4025958491427,1877.1759985936735,1889.0552106838277,119,0
1896.0031218812355,1935.4347434587012,1897.992211924376,1861.370165470615,431,1
1861.4301521741368,1973.670426969495,1811.500510950448,1903.1345795740212,611,1
1860.0742306132647,1999.0140335666904,1859.6323476883565,1930.4717136372976,554,0
1880.2168841267164,1967.4244143287967,1852.0490024754583,1919.4840625737145,163,0
1842.7432468562977,1954.653692383769,1884.1028231789771,1850.193155362748,688,1
1840.722165256858,1953.1571176821328,1868.279450010869,1921.136223228524,565,1
1871.7160049932231,1982.142271365244,1815.6242123913485,1923.9981976955492,702,0
1827.2933443082195,1913.7287716959415,1837.6194792868368,1908.3398302827163,280,0
1846.1782837692256,1908.352326405123,1810.1675392919576,1862.2556087199807,660,1
1866.4840198544496,1984.1763606127115,1871.2560355747028,1866.7904948067337,423,1
1841.9090992469075,1980.4215647756812,1817.959478239041,1900.9869065767068,794,1
1849.343757454932,1987.5383153376213,1851.7951928275932,1913.164924400348,705,0
1803.091312989248,1985.133644392849,1871.856087647237,1910.3473548596287,319,0
1863.1367178266496,1949.0126935311343,1892.8699563330383,1877.9483682046816,480,1
1825.3075912044824,1993.0097608233964,1806.83048608719,1919.2924646526264,390,1
1868.3992865688788,1984.9679219559969,1809.1704258785965,1936.5482881543423,118,0
1852.642741408664,1902.7388234759735,1860.0483100992965,1890.3228149367728,877,0
1895.3328046560928,1977.030569811738,1849.8895676232305,1868.5713441357552,670,1
1872.8923889872972,1989.5863966172117,1893.7335080750524,1925.3894302505755,864,0
1802.8224668440575,1968.3623692742144,1851.9003745695773,1854.6049532940813,336,1
1823.4739824013384,1934.2893924999453,1802.7987209553248,1917.5154094432207,246,0
1869.23525846508,1988.529136455227,1802.7861662499563,1871.9987513280173,315,1
1815.8039985170367,1966.647209217496,1860.6463678715136,1913.3792733714065,398,1
1806.131591412056,1955.460172596323,1823.452405347449,1937.3502902307105,314,1
1856.3212923814751,1996.3076504145477,1890.4557797060972,1942.8953696982312,665,0
