open,high,low,close,volume,target
1853.5942994042066,1904.277633931018,1856.652547908804,1921.2834661809002,489,0
1840.0032528728761,1906.3081404875795,1838.63160530078,1898.8087685133821,668,1
1883.052246584294,1914.1069797192538,1892.6539651872004,1927.9469936682672,872,1
1880.943773308094,1935.8473544549759,1808.092762201211,1948.6736607591765,494,0
1859.5739732708466,1909.9555078149556,1853.1562244811416,1873.7607296708659,172,1
1841.3209065730043,1913.7167337799367,1882.159904048299,1893.6571716874043,668,1
1883.1467782686902,1910.0383788290999,1892.6836951624616,1927.621857874974,830,0
1870.4252886254926,1932.2234817931328,1891.1119336109991,1907.4623771279298,651,0
1886.1374540086606,1962.7855150579228,1861.4248422821126,1851.8768355454433,615,1
1828.8156133533503,1944.322345811669,1883.7071989230212,1896.8354941538053,631,1
1838.2751651198726,1969.7807312221864,1801.5788068841382,1918.673436578236,954,0
1813.1481756785695,1952.058033451727,1857.2310280848676,1862.309579484949,702,0
1880.4483747760958,1981.4464280305403,1800.884193183185,1853.984055206494,974,1
1825.0215421023224,1988.7100237588327,1824.6279460646192,1911.6370738835608,935,1
1855.9856935316188,1918.2399603956276,1819.1331253273256,1933.958847465934,411,0
1893.9894948532522,1975.5323712270442,1845.7076886921693,1895.4868859228202,518,1
1860.3208667581875,1986.3821550142625,1873.511970393948,1934.7526071215996,711,0
1851.9643079236296,1921.316442201535,1842.4648088747847,1929.9083907901772,431,1
1895.1092394886264,1949.2161817903918,1871.003043483526,1934.1029908100643,279,0
1832.9637643397482,1903.1793625814792,1864.996149117314,1913.7019274275012,777,1
1876.9001675685045,1962.6725996331645,1874.7154916563463,1946.2103392611157,974,0
1847.6506609231756,1964.7414889183517,1851.709347849456,1865.433942026823,547,0
1852.9910196486094,1975.7807817134228,1855.5579884379952,1853.3185555225548,374,0
1832.27507071762,1953.96708585432,1824.6375791033736,1852.4272345296758,261,1
1862.809958946789,1917.0793499334436,1889.5706464830716,1867.1746998912515,423,1
1800.7781033308086,1985.7366278414331,1874.7247073296787,1928.97350250284,674,0
1856.2778133419686,1928.702568613266,1879.3225964005526,1901.9206799545166,140,1
1822.390349832146,1920.4968140392468,1889.4160957088075,1921.6398479218592,282,1
1808.414174563183,1917.3709614868612,1860.7309403421023,1943.0076626432701,682,0
1899.4729233942805,1944.1183202168804,1859.806654284653,1889.675742779813,301,1
1866.291439909321,1955.462046663597,1868.5612087065535,1939.770583040301,831,0
1873.2744231701795,1924.541139189054,1826.985049963942,1936.6957813302206,523,0
1856.803765808196,1945.9931914923727,1873.6785361792793,1933.5673294895773,122,0
1885.2525845560435,1922.3026805488967,1837.1152594866198,1928.4249218714815,505,0
1874.7055704221639,1971.3413771412438,1807.6732706567916,1856.13655204386,433,1
1879.8196346045816,1961.2265524173574,1883.6375084269398,1859.0249344558326,757,1
1849.6386104456758,1988.0297131457046,1887.8440745736216,1870.0855321595795,505,1
1816.7110814212738,1964.1899208318287,1885.5841250343203,1901.2865824340179,765,1
1847.318193062884,1919.0960273412022,1823.494445485189,1902.5333466571665,845,0
1803.6721538066902,1944.0349317221858,1847.5885519479157,1856.0705936085608,801,1
1885.5795577862696,1992.5253819609475,1895.8206877135428,1927.864816968286,413,0
1872.7752621612888,1906.718152686525,1818.394678255173,1922.3483461955148,133,0
1886.893937086602,1908.879761456717,1834.2330056781607,1858.1122647979378,594,1
1822.8579169171728,1981.8389336013454,1892.3827370075837,1927.227979021784,593,0
1864.4751665239698,1985.5752012525122,1852.1858807117399,1894.1071558589563,950,1
1839.117652408004,1919.6730504589111,1815.0749657330216,1946.4102185865238,677,0
1898.8098794660302,1906.9226495024657,1822.449653713555,1853.4606985260266,979,1
1847.0544291548354,1995.1529236612919,1804.2674465580087,1904.4131150134988,370,0
1833.7503463775602,1995.8801227878032,1889.9363796373757,1877.570738904697,323,1
1801.9535422533074,1932.240560408969,1877.3049286230198,1919.282431760782,622,1
1829.6152917604766,1915.063841757726,1844.7036825097832,1927.5175761365758,761,0
1852.8544875714974,1978.5997996381327,1832.6218907236164,1889.514364609178,852,1
1888.1859925979138,1921.301418085786,1828.0904549608158,1946.8233872898938,207,0
1851.6173735961897,1992.4243765115843,1855.5002622971392,1864.328699756319,823,1
1874.075364269781,1945.9753680430508,1806.4479055249128,1887.261839342291,425,0
1897.5081730703953,1922.1328133669906,1828.2818540742878,1884.6965580582873,602,1
1866.4883114872314,1984.8459920679534,1824.4783331286153,1922.4927301214032,573,0
1847.6591879414,1956.403426498847,1877.9172038552283,1865.3161186121276,893,0
1869.811169152837,1933.8389490721177,1859.3033692454057,1862.496323629861,208,1
1815.4750071067044,1962.5618484506724,1889.3910701578836,1881.43980496691,158,1
1880.859684085193,1979.8404151281059,1861.6923648882328,1886.5595073850936,130,1
1864.4126884516172,1989.8318827990893,1885.9683973228948,1919.8510538548715,482,0
1869.251602886657,1965.8429204849535,1889.2673527479733,1919.6846480579766,789,1
1809.6944797285496,1964.286935486837,1874.316260277322,1945.2666979437386,790,0
1851.603301924423,1942.1545564058706,1894.3777310802373,1868.305340128311,676,1
1807.5496242183744,1991.1058494588624,1845.0127505217629,1899.651595275152,324,0
1828.8361695950337,1942.4105741000046,1862.624344391152,1882.591619558555,930,1
1867.745765386316,1955.8106877612572,1891.59847936081,1910.0764325387443,452,0
1872.313794009091,1941.1030229815435,1873.0612661741718,1861.8905834587088,802,1
1867.7888339330393,1951.247597938334,1895.082082073235,1893.1582810256875,934,0
1842.7901563713776,1919.37631361684,1822.2721152320044,1869.1987313518057,805,1
1808.6328677322613,1984.2836696296242,1803.0535359821251,1893.1073842104922,892,1
1826.3249599204985,1961.4366559126838,1860.8388127937994,1934.0736060758577,724,0
1823.7508380974637,1956.8298539083614,1807.4080799702858,1885.2071119192306,732,0
1825.5855631776649,1902.4833505942056,1810.101708784416,1875.4676639592653,168,0
1806.4490872095837,1966.4185829996259,1817.534566157148,1869.715703413254,508,0
1898.725835345302,1907.5512352224428,1822.3162822412248,1864.621570088195,861,1
1882.5568314722827,1995.0434189856119,1814.841247379684,1918.1280304916163,726,0
1851.954209855694,1976.9503311765345,1885.4019870391444,1878.2684445567934,676,1
1862.396108603772,1903.9867265965447,1869.2215840048223,1941.3734763261903,287,0
1828.913957291293,1907.9817539960654,1867.8399436896443,1932.1174515347184,508,0
1853.109496803098,1967.4430458682539,1891.0174926545367,1909.1753260275912,626,1
1883.2910249693998,1929.0004549082034,1847.2651787474153,1934.8624648195685,180,0
1873.500273923524,1998.5405750798939,1835.308997849341,1890.7447811391337,128,0
1802.187986075791,1934.9184677504034,1899.3810176320549,1854.3551454082967,534,1
1814.9524556912058,1961.5157393943907,1808.8037730269043,1876.2743081439705,529,1
1816.0152966843561,1956.9623043308231,1883.989278184108,1895.9200560028123,277,1
1855.199641688658,1908.4019905419857,1895.88952258035,1899.7706326078762,737,1
1864.1015336868672,1907.5165374453834,1893.251488245962,1931.1295229571222,157,0
1889.2348343072072,1942.2602951291417,1842.4419534658068,1862.928280535408,601,1
1808.0188662579076,1975.9532924272853,1856.968751641716,1905.7888415906816,680,1
1856.9581642259993,1998.3428180715246,1804.3634357527208,1944.9569927456128,119,0
1817.2364746828227,1949.3593015976146,1862.7074582106357,1875.9655598951385,426,1
1817.0941732944523,1963.6212082877137,1850.7921858543002,1916.3320820656957,441,1
1841.3566077564515,1960.3228406827927,1817.3360976075883,1926.188852808362,569,0
1840.1547301004098,1903.5889593983823,1893.1243500327423,1871.4080719393799,172,1
1844.761404104004,1958.685622032478,1810.5529762964368,1906.795375892269,684,0
1859.4920031127128,1923.5280028162467,1894.18923775345,1895.5959036287366,168,0
1849.45330230351,1991.7754904790197,1865.0973889717864,1877.873615605775,978,0
1868.6031917470352,1997.8321194190682,1838.243262100473,1875.8156005672388,286,1
1836.6397274452397,1932.208115282864,1858.9982756132906,1876.3451113344665,829,1
1812.8705186384773,1975.513346765025,1835.8186787458635,1930.1257279460203,403,1
1871.2613636857527,1962.8890392477517,1815.7704417064813,1940.4515165837338,847,0
1840.5804406037955,1980.7783793181613,1890.8983635533152,1896.8305820582395,184,1
1836.5871322766645,1925.212874454407,1814.5143587449115,1920.8962126222605,586,1
1802.1007264974871,1916.0155352321417,1884.7179863518504,1938.895839362948,273,0
1834.5133133406405,1921.0807430650402,1844.3384518574721,1859.586200217485,489,1
1840.4414830944065,1936.0045171800903,1898.026229963655,1913.921299887831,955,0
1824.6043589649103,1994.1158481467276,1877.3603926269634,1860.7012207184414,131,1
1863.0731741373902,1912.5575755077275,1888.2529239622554,1861.9735196335207,640,1
1885.6685486755366,1945.6173544381156,1890.4937626496235,1940.9720871922812,923,0
1841.1038977964733,1992.393898079215,1895.344471133865,1869.5312693684143,527,1
1862.053340959344,1941.3799429079452,1878.4808640315305,1899.3963963215795,275,0
1803.3036268323922,1963.8721357948843,1800.0750740277929,1876.2696479423298,108,1
1818.540287683146,1972.9241111950066,1891.0894642356811,1940.3188786384828,710,0
1833.5638699738802,1960.1549755769624,1809.9332787326896,1850.145123552566,396,1
1828.1898924234333,1924.1541140756801,1822.5445646019782,1892.8437865763235,113,1
1826.8252310121625,1968.2772732570686,1847.357924186667,1941.9832962505632,479,0
1831.0547483643913,1904.3572700586035,1894.1456789329213,1918.3776823122334,866,0
1819.5140840317665,1964.1766149681366,1815.7832300989737,1901.7379149280373,169,1
1840.7266768544423,1956.5135804917388,1861.766196073872,1926.6626696998442,135,0
1828.9266441549369,1956.004064958689,1876.1214332683624,1911.673820302165,401,0
1815.9248669298545,1924.639307064111,1876.6033603480955,1884.919652547165,325,0
1859.0879073131196,1940.7645215423277,1840.1434440423798,1873.5678551773578,728,1
1864.2888150889107,1933.135180072211,1888.123608785525,1941.989765885065,919,0
1848.4381329593912,1979.1755844948023,1895.9789058794452,1881.6668556202742,546,1
1829.1103428681988,1901.438747286791,1864.6545321694161,1898.00052073862,447,0
1894.9113369507756,1980.5227814093134,1859.9337512312095,1883.4059301443895,321,1
1808.3469593893176,1922.050543578764,1802.360128545787,1943.9930105527233,801,0
1848.8607846060656,1962.1558674003256,1857.9874093366552,1874.5408198077025,493,1
1840.163378858573,1974.9449716315353,1820.6026913216697,1935.23598885895,941,0
1851.4431935940956,1920.0310300718722,1835.075069365981,1871.4615800261934,227,1
1833.1257811406167,1927.1292366465723,1884.6735494623429,1899.7593196231194,400,0
1893.3385481863545,1953.8552804473643,1893.8885545373982,1875.3895867354647,663,1
1831.1381521948615,1953.7329704635538,1895.2506315268847,1881.6013093581214,951,1
1844.7542902181954,1922.9100214698271,1884.9345073340114,1882.0547860718507,812,1
1804.2219804368688,1987.1995108533522,1886.034711255123,1949.602566415027,239,0
1837.0090516347066,1943.0833416351068,1878.8924098073328,1859.5867892435012,183,1
1823.0243853915613,1947.3019094399801,1815.7510527550703,1934.8305210009623,873,0
1885.0495644946923,1917.6476906788216,1839.7778507190071,1880.285822181921,908,1
1844.9836216225601,1909.0287246411192,1849.968230709711,1883.7147970139895,736,1
1860.5792803501386,1950.5508112590496,1854.7287893357122,1944.7442846282215,240,1
1865.0860434824267,1946.0927480198898,1818.8623816403278,1946.437740572497,827,0
1883.8567939312475,1936.2420352982792,1847.9344702479289,1854.638160000125,523,1
1835.0349769648471,1967.0639094084977,1824.3744299788607,1910.2701228548838,693,0
1830.144967596325,1946.121876031214,1820.04457197581,1872.3759135038922,663,1
1892.2312276822317,1952.4045738403765,1883.1706565270756,1913.1431210963526,234,0
1812.1076348249626,1974.3050253439865,1826.0322964813029,1902.839074118421,812,0
1802.5560869674434,1914.3356481493845,1891.3309365280882,1871.1082845336578,933,1
1834.67764867675,1971.2529569154192,1861.772567467757,1927.260198760185,174,0
1816.6816050070688,1971.972010862139,1870.0552543672384,1873.2043773635744,897,1
1864.3646778704513,1953.653081120412,1856.4498770478099,1923.6242529082847,585,0
1861.1546630629807,1907.5390609480191,1833.2934879345325,1919.425111658465,891,1
1867.6816533699148,1993.5794316020745,1875.713312274708,1936.639379225231,187,0
1831.7143369019082,1951.2841714676797,1849.4338488728868,1868.6658577783269,828,1
1804.1215534830587,1949.841326156022,1871.9216748496124,1909.760162242652,537,1
1820.5331205088644,1955.2713841986947,1855.9745255123203,1911.7716888401662,974,1
1822.289094884995,1988.7244785475602,1883.6623231287579,1937.5684943733204,380,0
1845.2532201351491,1941.4266408425276,1864.3857358292164,1902.0967272246553,919,1
1889.3158190267757,1982.5160150492966,1890.2078599828149,1935.2886319170916,861,0
1873.0518208705128,1947.960154164304,1808.0613368834015,1928.447037529882,716,0
1812.49360775742,1986.9814372534224,1839.745007045169,1914.1226112740896,782,0
1805.1897132960405,1918.2729924446103,1864.3518133428129,1885.6122897980945,826,1
1811.9740564552417,1935.2438589300039,1836.1761970360194,1927.894895233486,106,0
1828.9750317738897,1903.8480621833667,1863.8470645912173,1857.8021852359752,931,1
1827.5653279888193,1990.8574691809254,1805.6147301943301,1939.0341353972967,732,0
1832.8911203901607,1998.7047517583997,1837.813748712322,1915.513094543892,381,0
1809.5118978222622,1905.4583962753682,1857.287428395567,1912.616640475448,449,1
1877.7973242879116,1985.7093316937187,1868.1592660223362,1940.5751581652137,356,0
1816.6062057757365,1979.2507581199438,1879.7839582990798,1890.8937870124519,220,1
1858.4838364564241,1900.493960768178,1833.5443811587281,1900.9668282983248,106,0
1892.0365614262964,1915.1833524466513,1886.5990216623422,1894.7186295243582,609,1
1836.7706630729879,1925.2898123914395,1801.1332524570896,1898.640236166967,588,1
1818.3137875952093,1969.577044224117,1863.905475194774,1932.0435260516758,946,0
1816.2974341805236,1940.84698742059,1811.8247495703722,1892.2998675357805,256,1
1888.3703167149354,1954.4335957811513,1808.7049787110816,1946.1922554347539,719,0
1830.40810827943,1934.8547851578207,1822.1536688882234,1883.964029038904,230,1
1884.4215408325006,1949.4213518708505,1818.4833693052033,1905.6036465024335,974,0
1876.0559866529109,1964.6047030584712,1889.3401080511403,1900.5583677128857,690,1
1827.0257299391337,1958.7296169582085,1818.6913172685584,1932.1697399349005,624,0
1881.672816143776,1913.2583358039474,1899.5448936456596,1918.1908677479773,470,0
1810.364863630423,1936.7274213264698,1827.7358144626953,1911.8479487159095,325,1
1839.6361509501708,1958.4576002543238,1853.3762567298747,1921.44991884679,772,0
1839.3683745850483,1948.3097397307797,1868.9815155854465,1885.3484630139897,159,1
1867.5508939118422,1903.0101546828787,1844.45851288666,1907.7124757753693,715,1
1891.5605793010448,1920.3549331757747,1859.3479238383077,1932.8681524990584,707,0
1818.1210146997773,1981.728189290799,1800.3000927702715,1887.0416423151134,187,1
1846.859097650224,1947.0053623865933,1867.732797663744,1919.080901088038,428,0
1858.0811728827869,1996.3553115569796,1895.7506036655022,1882.641680126804,468,1
1867.8290343556039,1913.2687157144567,1820.2598928675272,1938.2282829669402,644,0
1894.0336970358137,1939.8852996715523,1808.6572920656681,1929.455564113343,125,1
1859.211493230579,1972.572296896392,1863.210735035679,1934.9065840106377,870,0
1884.9444866744902,1992.9732788108176,1836.3142645872913,1911.049946572745,410,0
1875.6122201502822,1933.2737301425423,1806.3952772529926,1852.6191063187143,713,1
1851.1739856042298,1990.6420920863795,1867.3412213942472,1870.8099951028003,327,1
1898.44643658666,1988.1218573658105,1846.346028137939,1874.3725532105,758,0
1841.1026116940795,1986.353285485441,1893.1950028204265,1857.856369017753,405,1
1874.3179381785758,1996.5870158103753,1862.0551458384239,1904.157658127624,228,1
1864.2365113073927,1984.5585417352502,1860.954415859522,1920.3628918930167,412,0
1834.2494460606597,1913.4786315952576,1810.417184305174,1878.388411553674,117,1
1831.5738858930904,1928.110925142857,1899.86798487869,1898.7252005626358,570,0
1849.995021024599,1978.5272950222134,1860.2090651125507,1887.6688789438579,525,0
1855.671629284759,1994.7186186714891,1870.2460983607093,1861.5613554702577,119,1
1839.428692326401,1988.5482873386609,1865.6598351687876,1873.3083203380868,938,1
1841.390915868457,1947.4946225189553,1802.5042049051624,1943.6444802989747,654,0
1802.9253164991992,1980.594018059811,1839.3489813417962,1889.5122329589042,708,1
1816.149108110909,1910.7444291303648,1866.3093665154727,1891.80989641515,743,0
1856.9648131436606,1991.1344976734877,1842.066055842466,1888.6734973169127,209,0
1846.4841974158487,1944.4645966406306,1884.089494440932,1872.738600029485,169,0
1834.4430058457992,1918.381805813281,1834.6238893316606,1851.3898316396512,163,1
1804.705904747157,1911.6806473167903,1845.3839961928675,1863.155104284815,890,1
1850.8988755967307,1915.8314432055429,1803.0412290268166,1944.7165053677904,513,0
1811.4514283597648,1913.6547339969543,1808.728568641466,1938.5903654242359,213,0
1885.1534059106807,1985.5240958617728,1821.19039149972,1876.0590369684999,968,0
1869.4685327463724,1915.7852828238658,1878.358072368576,1873.8286559895353,827,1
1822.2714735860131,1946.9725395572202,1831.5768274311283,1922.5484952856755,371,1
1886.8065310506834,1916.0715874822254,1834.6271793504081,1942.2693789857694,979,0
1834.0593793978485,1968.5863683422313,1888.9735442177794,1863.2841581670727,437,1
1877.866941862103,1995.852706844991,1806.3004797139065,1864.6341659168654,124,1
1837.7707807974045,1957.314722920535,1887.9186599192874,1875.1737825638597,332,1
1894.780294901031,1926.1369567879422,1810.5364386777455,1926.253072239024,139,0
1876.6637747288478,1955.1733486608239,1854.7451005785797,1893.295514364559,352,0
1894.0961976569215,1948.4695470002855,1848.109237868268,1859.6091878295956,361,1
1891.7851961887545,1919.5286314413506,1863.6653269756673,1862.3309872637092,695,1
1824.6054723351817,1911.16880006333,1873.7511614423765,1899.3847358905823,233,1
1895.9959962227979,1984.4993377696114,1847.0086136645573,1902.6439941439771,438,1
1882.6807791081299,1921.8935627425492,1801.800628666305,1925.4470993194911,604,0
1898.3682354669363,1939.2149425680086,1814.929877291645,1895.7220018225867,802,1
1822.7094831563857,1938.3277358213809,1844.0314175405867,1933.5797017760624,104,0
1832.4843079966006,1912.304502168217,1884.6972995685896,1877.628278063456,550,1
1811.1475331470829,1932.076046935979,1845.9549774675372,1947.676372543749,913,0
1891.4914445545915,1992.8454604893527,1844.6299982997289,1946.8540702932924,253,0
1818.2871699387542,1945.9356439663559,1855.4726560250936,1911.8909749122713,312,1
1860.1489499627924,1951.4312838462572,1838.9538128939416,1938.7908201218581,672,0
1897.8718004230695,1918.8438902192345,1890.2687792771599,1852.0250911272185,548,1
1871.1308636327667,1972.9652656217072,1852.8655239494612,1853.4270275517233,318,1
1824.615065776012,1957.746136803723,1843.4964201201835,1895.4827277577422,661,1
1877.3153965884703,1910.8970505223847,1838.0619582430925,1940.7120082207634,890,0
1891.7139197736442,1931.7411981319449,1834.4646667630086,1862.0822655542495,319,1
1898.3574886696454,1950.2247573480643,1826.8510982716439,1933.990845524927,630,0
1829.7656252847896,1977.4631193378125,1810.2637372004792,1932.4144353105899,506,0
1824.9318318425844,1995.3385040012267,1867.9609222887827,1892.0308292077616,462,1
1818.1335234646021,1920.0454540055528,1887.1522767802273,1906.9431224526095,663,0
1858.5116995010094,1908.6421295884045,1808.0143698030647,1885.6467936332656,944,1
1838.4881133243769,1969.214590567208,1828.576895670413,1940.2526370952019,745,0
1856.6308301832523,1951.7569493604212,1867.1742222237017,1915.6216543898663,229,1
1875.3961508035266,1963.8645719468595,1823.366236946736,1939.3510324020692,842,0
1889.7882558192414,1993.442394001611,1868.3190449642627,1901.1539603865733,843,1
1893.3379703845044,1987.9007518985773,1843.571595725827,1919.7927887335,813,0
1834.2768198611452,1962.7442584774312,1820.2532167215704,1886.1251813384831,693,1
1816.8133634559506,1983.4069542220343,1811.6015305596766,1947.9171733868538,194,0
1802.8593218403653,1990.4461882419864,1873.973360230011,1902.6697920626766,674,0
1821.9811146817685,1971.7874615262472,1887.4704747350302,1869.4263299733827,316,1
1835.0202154197884,1948.3419453865424,1879.000369525414,1896.0943374522292,641,1
1898.7666262495504,1915.0842556228686,1882.917924013544,1929.7319461746067,497,0
1856.0070684831594,1911.6278036615058,1858.0348020642325,1913.6163430244917,664,1
1819.0489215828327,1959.889657793539,1809.3727068925537,1942.231497442876,713,0
1819.0626984798837,1922.7043752102898,1894.0125701193851,1888.9133203851607,935,1
1803.9277695854994,1909.1496720029395,1870.99531353075,1904.559253922603,378,1
1892.0424678751963,1950.4372175924266,1883.1112290164826,1949.597816922213,894,0
1883.322632285461,1961.8868044151723,1892.101159322272,1863.1304161752378,370,1
1868.6045150826433,1937.439506404058,1843.6606402836449,1925.3894929256178,143,0
1820.797882809719,1902.3332005435368,1847.9318253224692,1920.8625373617795,975,1
1842.8679066789018,1900.2641561963696,1860.5539701743457,1938.3475888953503,814,0
1862.1134110668152,1907.2339025107735,1899.150659148309,1921.50764666595,806,0
1807.421713163844,1957.6054382295597,1839.8088341971907,1893.646200203079,327,0
1894.6666457524725,1995.0948130795305,1847.1286282646788,1855.0737094057383,989,1
1837.5413001296786,1971.7360046039812,1805.5720340572122,1857.8884612518377,433,1
1833.17157150251,1972.1023298881144,1803.9434179420064,1898.7975328531802,583,0
1862.0562416095024,1969.1150700134326,1897.9623125710457,1862.8850397105132,737,1
1819.6620852050562,1996.7778611017156,1825.4806204915274,1936.8541681428558,371,0
1878.6295589819197,1914.9731596215358,1829.0049827383634,1931.5361502321389,842,1
1875.6005239901256,1957.8168470002652,1816.3882602627868,1933.9420899511033,513,0
1857.127230887687,1964.4170853928345,1875.4790018164956,1924.9426354171655,927,0
1807.6864261667306,1928.1377770798304,1812.3006915997828,1886.2715876544119,811,1
1894.2391222673853,1918.0309522440255,1847.233305517673,1934.670293884311,683,0
1818.0334571656144,1973.2067448738062,1882.7874705810334,1903.0148691640377,365,1
1814.3354121092525,1976.3350579157018,1876.5778690409259,1921.1483854350154,346,0
1810.6151870775877,1967.003750737779,1804.6028124243815,1908.160734663342,106,0
1815.2755726486212,1995.738560496951,1891.2653148393963,1891.5065134592346,258,1
1828.3323016128397,1934.823430197887,1816.3755426595228,1943.7562849230007,510,0
1821.9476113288695,1919.7720018254283,1849.1562917836218,1850.7816144218514,329,1
1806.6104972764238,1946.906851405671,1824.5021856857882,1880.4698305154402,984,1
1850.8264046613701,1971.0699086463078,1818.444833400011,1925.3585468843428,298,0
1893.6778629759383,1937.2897385028564,1837.0534558478103,1872.2953860138493,506,1
1867.635315441185,1921.7326108844948,1869.9316334240661,1911.8636721034593,853,0
1846.1378242710723,1911.5021052283207,1842.5443155687626,1909.623662038139,218,0
1888.3722954730888,1966.4646263636394,1838.1897229290232,1895.8760488099178,754,1
1814.0724533219102,1938.2168101764219,1831.0768404850073,1913.926230536084,560,0
1809.318289295464,1947.2450342912814,1802.664352164445,1871.6152960929323,965,1
1833.3332116969186,1947.2931636785238,1884.0047396442053,1889.1224159552237,420,1
1841.957358484035,1946.522769892883,1875.3117591222315,1904.6673847996801,401,1
1800.4305795291486,1951.4928865894822,1808.0534804222787,1928.413570762487,340,0
1872.5668777054254,1924.4934091619698,1842.8602925642394,1923.6418937837536,761,1
1887.107855007498,1963.9318119879426,1883.6579098422935,1945.9777387761424,353,0
1851.9978360999178,1904.614763255589,1822.6302418270368,1935.65334600213,580,0
1854.280473788629,1980.1621439667883,1898.546692639596,1859.549951971865,630,1
1835.3953482726167,1918.69513010467,1806.9061211805335,1929.793277015756,697,0
1822.1462581251956,1925.3184832587197,1820.0323708354133,1892.8614610332047,538,1
1875.80327113053,1949.6319750564753,1855.5201082742267,1948.026580655621,751,0
1858.1675447693851,1944.6864037343153,1809.1275769619306,1933.3091575684427,293,0
1805.0725024744881,1920.387350881341,1854.6197106195382,1918.6538346479576,749,0
1839.6133527907557,1901.1448169783032,1862.7673245081817,1874.1016189724082,443,1
1892.6817222864884,1975.549032516543,1803.0441930560637,1918.0394584091207,147,0
1889.5287933523052,1965.4349848358602,1819.1631366393337,1916.993643061315,679,0
1808.4063723301474,1951.259149187758,1889.6265978757558,1866.844890330169,721,1
1897.9392326441632,1942.2770559904498,1806.7356821595192,1948.7403120268566,901,0
1895.3980966820554,1922.9865150744777,1894.729590629845,1874.002369937242,729,1
1861.6736611893225,1985.7452007065815,1872.1927776899686,1880.9632223562871,462,0
1894.2261375058279,1926.0890950801013,1836.3086183442313,1867.4242722839942,834,0
